id_detalle,id_venta,id_producto,cantidad,precio_unitario,subtotal
82881,22349,8,2,1500,3000
82882,22349,6,1,750,750
82883,22349,4,3,900,2700
82884,22349,1,2,1100,2200
82885,22349,5,1,1600,1600
82886,22350,2,3,1800,5400
82887,22350,8,3,1500,4500
82888,22350,7,3,3800,11400
82889,22350,1,3,1100,3300
82890,22350,6,2,750,1500
82891,22350,3,1,2200,2200
82892,22350,4,2,900,1800
82893,22351,7,2,3800,7600
82894,22351,3,1,2200,2200
82895,22351,1,2,1100,2200
82896,22351,8,1,1500,1500
82897,22352,1,2,1100,2200
82898,22352,8,2,1500,3000
82899,22353,3,2,2200,4400
82900,22353,7,1,3800,3800
82901,22354,7,2,3800,7600
82902,22354,3,2,2200,4400
82903,22354,6,1,750,750
82904,22354,8,2,1500,3000
82905,22355,3,1,2200,2200
82906,22355,1,1,1100,1100
82907,22355,8,1,1500,1500
82908,22355,2,1,1800,1800
82909,22355,7,1,3800,3800
82910,22356,6,2,750,1500
82911,22356,3,1,2200,2200
82912,22357,6,3,750,2250
82913,22358,4,3,900,2700
82914,22358,1,3,1100,3300
82915,22358,7,1,3800,3800
82916,22358,8,1,1500,1500
82917,22358,3,1,2200,2200
82918,22359,1,3,1100,3300
82919,22359,4,2,900,1800
82920,22359,2,3,1800,5400
82921,22359,6,3,750,2250
82922,22360,5,1,1600,1600
82923,22360,2,1,1800,1800
82924,22360,7,1,3800,3800
82925,22360,6,3,750,2250
82926,22360,3,3,2200,6600
82927,22361,3,1,2200,2200
82928,22362,7,2,3800,7600
82929,22362,2,1,1800,1800
82930,22363,5,2,1600,3200
82931,22363,7,2,3800,7600
82932,22364,6,2,750,1500
82933,22365,6,1,750,750
82934,22365,8,1,1500,1500
82935,22366,2,1,1800,1800
82936,22366,5,3,1600,4800
82937,22366,6,2,750,1500
82938,22366,1,2,1100,2200
82939,22366,3,3,2200,6600
82940,22367,7,2,3800,7600
82941,22367,2,2,1800,3600
82942,22367,4,1,900,900
82943,22367,8,3,1500,4500
82944,22367,3,1,2200,2200
82945,22367,1,2,1100,2200
82946,22367,6,3,750,2250
82947,22368,7,2,3800,7600
82948,22368,2,3,1800,5400
82949,22369,4,1,900,900
82950,22369,3,3,2200,6600
82951,22369,7,2,3800,7600
82952,22369,1,1,1100,1100
82953,22369,6,1,750,750
82954,22370,3,2,2200,4400
82955,22370,5,2,1600,3200
82956,22371,5,3,1600,4800
82957,22371,6,2,750,1500
82958,22371,4,1,900,900
82959,22371,2,2,1800,3600
82960,22371,3,3,2200,6600
82961,22371,8,3,1500,4500
82962,22371,7,3,3800,11400
82963,22371,1,2,1100,2200
82964,22372,7,1,3800,3800
82965,22373,1,3,1100,3300
82966,22373,8,2,1500,3000
82967,22374,7,1,3800,3800
82968,22375,1,2,1100,2200
82969,22375,3,2,2200,4400
82970,22376,8,1,1500,1500
82971,22376,7,1,3800,3800
82972,22376,3,1,2200,2200
82973,22376,4,2,900,1800
82974,22376,5,1,1600,1600
82975,22376,1,1,1100,1100
82976,22376,2,1,1800,1800
82977,22376,6,3,750,2250
82978,22377,3,3,2200,6600
82979,22377,1,1,1100,1100
82980,22378,3,3,2200,6600
82981,22378,1,2,1100,2200
82982,22379,5,1,1600,1600
82983,22379,6,2,750,1500
82984,22380,1,1,1100,1100
82985,22380,7,2,3800,7600
82986,22380,8,2,1500,3000
82987,22380,5,1,1600,1600
82988,22380,6,3,750,2250
82989,22381,7,2,3800,7600
82990,22381,2,3,1800,5400
82991,22381,6,3,750,2250
82992,22381,5,1,1600,1600
82993,22381,8,3,1500,4500
82994,22382,3,2,2200,4400
82995,22383,4,2,900,1800
82996,22383,6,3,750,2250
82997,22383,3,2,2200,4400
82998,22383,8,2,1500,3000
82999,22383,5,2,1600,3200
83000,22384,8,1,1500,1500
83001,22384,3,2,2200,4400
83002,22385,3,3,2200,6600
83003,22385,5,3,1600,4800
83004,22385,1,2,1100,2200
83005,22385,2,3,1800,5400
83006,22386,8,2,1500,3000
83007,22386,6,1,750,750
83008,22386,2,3,1800,5400
83009,22386,1,2,1100,2200
83010,22387,4,2,900,1800
83011,22387,1,2,1100,2200
83012,22388,2,1,1800,1800
83013,22388,6,1,750,750
83014,22388,8,2,1500,3000
83015,22388,4,2,900,1800
83016,22389,6,3,750,2250
83017,22389,2,2,1800,3600
83018,22389,5,1,1600,1600
83019,22389,7,1,3800,3800
83020,22390,5,3,1600,4800
83021,22391,2,3,1800,5400
83022,22391,7,1,3800,3800
83023,22391,5,1,1600,1600
83024,22391,8,3,1500,4500
83025,22392,6,2,750,1500
83026,22392,3,2,2200,4400
83027,22392,5,2,1600,3200
83028,22392,4,3,900,2700
83029,22392,1,1,1100,1100
83030,22393,2,3,1800,5400
83031,22393,4,3,900,2700
83032,22393,6,1,750,750
83033,22393,7,3,3800,11400
83034,22394,5,3,1600,4800
83035,22394,7,2,3800,7600
83036,22394,6,3,750,2250
83037,22394,4,1,900,900
83038,22394,8,1,1500,1500
83039,22394,3,2,2200,4400
83040,22394,1,1,1100,1100
83041,22395,4,1,900,900
83042,22396,4,1,900,900
83043,22397,3,3,2200,6600
83044,22397,6,3,750,2250
83045,22397,1,1,1100,1100
83046,22397,4,3,900,2700
83047,22397,5,2,1600,3200
83048,22397,8,3,1500,4500
83049,22397,7,1,3800,3800
83050,22398,2,2,1800,3600
83051,22398,7,2,3800,7600
83052,22399,8,1,1500,1500
83053,22399,5,3,1600,4800
83054,22400,4,3,900,2700
83055,22400,6,2,750,1500
83056,22400,1,2,1100,2200
83057,22400,2,1,1800,1800
83058,22400,8,1,1500,1500
83059,22401,5,3,1600,4800
83060,22401,8,2,1500,3000
83061,22402,6,2,750,1500
83062,22402,1,3,1100,3300
83063,22403,6,3,750,2250
83064,22404,8,1,1500,1500
83065,22405,5,1,1600,1600
83066,22406,6,2,750,1500
83067,22406,1,2,1100,2200
83068,22406,5,3,1600,4800
83069,22406,2,3,1800,5400
83070,22406,7,1,3800,3800
83071,22407,1,2,1100,2200
83072,22407,4,2,900,1800
83073,22408,4,3,900,2700
83074,22408,2,1,1800,1800
83075,22408,5,3,1600,4800
83076,22408,7,1,3800,3800
83077,22409,3,3,2200,6600
83078,22409,8,1,1500,1500
83079,22410,2,2,1800,3600
83080,22410,4,2,900,1800
83081,22411,5,2,1600,3200
83082,22411,8,2,1500,3000
83083,22411,6,2,750,1500
83084,22411,3,3,2200,6600
83085,22411,1,3,1100,3300
83086,22411,4,3,900,2700
83087,22411,7,3,3800,11400
83088,22411,2,3,1800,5400
83089,22412,3,2,2200,4400
83090,22412,5,3,1600,4800
83091,22413,3,2,2200,4400
83092,22414,3,3,2200,6600
83093,22415,5,3,1600,4800
83094,22415,1,3,1100,3300
83095,22415,6,1,750,750
83096,22415,3,1,2200,2200
83097,22416,4,3,900,2700
83098,22416,1,3,1100,3300
83099,22416,7,3,3800,11400
83100,22416,2,2,1800,3600
83101,22416,3,2,2200,4400
83102,22417,6,1,750,750
83103,22417,4,2,900,1800
83104,22417,1,2,1100,2200
83105,22417,3,2,2200,4400
83106,22417,5,3,1600,4800
83107,22417,7,2,3800,7600
83108,22417,2,2,1800,3600
83109,22418,6,3,750,2250
83110,22418,4,2,900,1800
83111,22418,7,1,3800,3800
83112,22418,1,3,1100,3300
83113,22418,2,1,1800,1800
83114,22418,3,3,2200,6600
83115,22418,8,2,1500,3000
83116,22418,5,3,1600,4800
83117,22419,7,3,3800,11400
83118,22420,2,3,1800,5400
83119,22420,7,3,3800,11400
83120,22420,5,1,1600,1600
83121,22420,3,3,2200,6600
83122,22421,7,3,3800,11400
83123,22422,2,2,1800,3600
83124,22422,6,1,750,750
83125,22422,7,3,3800,11400
83126,22422,3,2,2200,4400
83127,22423,5,2,1600,3200
83128,22424,4,2,900,1800
83129,22424,1,2,1100,2200
83130,22425,1,1,1100,1100
83131,22425,2,1,1800,1800
83132,22425,4,2,900,1800
83133,22425,5,3,1600,4800
83134,22425,8,1,1500,1500
83135,22426,8,3,1500,4500
83136,22427,4,3,900,2700
83137,22427,8,3,1500,4500
83138,22427,7,2,3800,7600
83139,22427,6,2,750,1500
83140,22428,1,1,1100,1100
83141,22428,4,1,900,900
83142,22428,2,1,1800,1800
83143,22428,7,2,3800,7600
83144,22429,6,3,750,2250
83145,22429,4,1,900,900
83146,22429,5,1,1600,1600
83147,22429,1,3,1100,3300
83148,22429,3,1,2200,2200
83149,22429,8,2,1500,3000
83150,22429,7,1,3800,3800
83151,22429,2,2,1800,3600
83152,22430,1,1,1100,1100
83153,22431,4,2,900,1800
83154,22431,1,1,1100,1100
83155,22431,3,2,2200,4400
83156,22431,6,3,750,2250
83157,22432,4,2,900,1800
83158,22432,7,2,3800,7600
83159,22433,4,2,900,1800
83160,22434,5,2,1600,3200
83161,22435,6,2,750,1500
83162,22436,7,2,3800,7600
83163,22436,3,3,2200,6600
83164,22436,8,2,1500,3000
83165,22436,6,2,750,1500
83166,22436,2,2,1800,3600
83167,22437,4,3,900,2700
83168,22438,1,3,1100,3300
83169,22438,3,2,2200,4400
83170,22439,4,2,900,1800
83171,22439,7,3,3800,11400
83172,22440,2,3,1800,5400
83173,22441,1,3,1100,3300
83174,22442,1,1,1100,1100
83175,22442,5,2,1600,3200
83176,22442,2,2,1800,3600
83177,22442,7,2,3800,7600
83178,22442,8,1,1500,1500
83179,22442,4,1,900,900
83180,22442,3,2,2200,4400
83181,22443,1,1,1100,1100
83182,22443,3,1,2200,2200
83183,22443,8,1,1500,1500
83184,22443,2,2,1800,3600
83185,22444,6,3,750,2250
83186,22445,8,2,1500,3000
83187,22445,7,2,3800,7600
83188,22445,4,1,900,900
83189,22445,5,3,1600,4800
83190,22445,3,1,2200,2200
83191,22445,6,2,750,1500
83192,22445,1,2,1100,2200
83193,22446,6,1,750,750
83194,22447,1,2,1100,2200
83195,22447,6,1,750,750
83196,22448,3,2,2200,4400
83197,22448,1,3,1100,3300
83198,22448,4,2,900,1800
83199,22448,2,3,1800,5400
83200,22448,6,2,750,1500
83201,22448,8,2,1500,3000
83202,22448,5,2,1600,3200
83203,22448,7,3,3800,11400
83204,22449,1,2,1100,2200
83205,22450,6,1,750,750
83206,22450,1,1,1100,1100
83207,22450,4,3,900,2700
83208,22450,3,2,2200,4400
83209,22451,2,3,1800,5400
83210,22451,1,2,1100,2200
83211,22451,4,3,900,2700
83212,22451,7,3,3800,11400
83213,22451,8,2,1500,3000
83214,22451,3,2,2200,4400
83215,22451,5,3,1600,4800
83216,22452,3,1,2200,2200
83217,22452,2,2,1800,3600
83218,22453,7,3,3800,11400
83219,22453,3,3,2200,6600
83220,22454,6,2,750,1500
83221,22454,2,1,1800,1800
83222,22454,4,1,900,900
83223,22454,7,3,3800,11400
83224,22455,6,1,750,750
83225,22456,4,1,900,900
83226,22456,6,1,750,750
83227,22456,2,3,1800,5400
83228,22456,5,2,1600,3200
83229,22456,8,3,1500,4500
83230,22457,4,1,900,900
83231,22457,8,3,1500,4500
83232,22457,7,1,3800,3800
83233,22457,3,3,2200,6600
83234,22458,7,3,3800,11400
83235,22458,8,2,1500,3000
83236,22458,6,1,750,750
83237,22458,5,3,1600,4800
83238,22458,1,1,1100,1100
83239,22458,2,3,1800,5400
83240,22458,3,3,2200,6600
83241,22459,7,1,3800,3800
83242,22459,8,2,1500,3000
83243,22459,6,1,750,750
83244,22459,5,2,1600,3200
83245,22460,4,2,900,1800
83246,22460,6,1,750,750
83247,22461,2,2,1800,3600
83248,22461,8,1,1500,1500
83249,22462,1,2,1100,2200
83250,22462,5,2,1600,3200
83251,22462,2,1,1800,1800
83252,22462,8,3,1500,4500
83253,22463,2,2,1800,3600
83254,22463,6,3,750,2250
83255,22464,7,2,3800,7600
83256,22464,1,3,1100,3300
83257,22465,7,1,3800,3800
83258,22465,3,3,2200,6600
83259,22466,7,1,3800,3800
83260,22466,4,2,900,1800
83261,22466,3,2,2200,4400
83262,22466,1,2,1100,2200
83263,22467,6,1,750,750
83264,22467,8,2,1500,3000
83265,22467,2,2,1800,3600
83266,22467,5,3,1600,4800
83267,22468,2,2,1800,3600
83268,22469,5,3,1600,4800
83269,22470,2,1,1800,1800
83270,22470,8,1,1500,1500
83271,22470,7,2,3800,7600
83272,22470,4,3,900,2700
83273,22471,4,2,900,1800
83274,22472,6,1,750,750
83275,22473,3,1,2200,2200
83276,22474,8,3,1500,4500
83277,22474,4,1,900,900
83278,22474,6,2,750,1500
83279,22474,1,2,1100,2200
83280,22475,1,1,1100,1100
83281,22475,4,2,900,1800
83282,22476,4,1,900,900
83283,22477,7,3,3800,11400
83284,22478,5,1,1600,1600
83285,22478,4,1,900,900
83286,22478,1,2,1100,2200
83287,22478,7,2,3800,7600
83288,22478,3,3,2200,6600
83289,22478,2,2,1800,3600
83290,22478,8,3,1500,4500
83291,22478,6,3,750,2250
83292,22479,5,1,1600,1600
83293,22479,6,3,750,2250
83294,22479,8,1,1500,1500
83295,22479,7,1,3800,3800
83296,22480,3,3,2200,6600
83297,22480,8,3,1500,4500
83298,22481,4,3,900,2700
83299,22482,1,3,1100,3300
83300,22483,2,2,1800,3600
83301,22483,5,3,1600,4800
83302,22484,7,2,3800,7600
83303,22484,3,1,2200,2200
83304,22485,8,1,1500,1500
83305,22486,3,3,2200,6600
83306,22486,5,2,1600,3200
83307,22486,7,3,3800,11400
83308,22486,4,2,900,1800
83309,22487,6,3,750,2250
83310,22487,8,3,1500,4500
83311,22488,6,3,750,2250
83312,22488,5,1,1600,1600
83313,22488,1,1,1100,1100
83314,22488,2,1,1800,1800
83315,22488,3,1,2200,2200
83316,22488,7,3,3800,11400
83317,22488,8,1,1500,1500
83318,22489,3,3,2200,6600
83319,22489,1,1,1100,1100
83320,22490,5,2,1600,3200
83321,22490,6,2,750,1500
83322,22491,2,3,1800,5400
83323,22491,7,1,3800,3800
83324,22492,1,3,1100,3300
83325,22492,6,2,750,1500
83326,22492,8,3,1500,4500
83327,22492,7,3,3800,11400
83328,22493,8,2,1500,3000
83329,22494,8,2,1500,3000
83330,22494,3,3,2200,6600
83331,22494,4,3,900,2700
83332,22494,5,2,1600,3200
83333,22494,7,2,3800,7600
83334,22494,1,2,1100,2200
83335,22494,2,3,1800,5400
83336,22495,4,1,900,900
83337,22496,3,3,2200,6600
83338,22496,4,3,900,2700
83339,22497,4,3,900,2700
83340,22497,8,3,1500,4500
83341,22497,1,2,1100,2200
83342,22497,2,3,1800,5400
83343,22497,7,1,3800,3800
83344,22497,3,2,2200,4400
83345,22497,5,3,1600,4800
83346,22497,6,3,750,2250
83347,22498,2,3,1800,5400
83348,22498,3,3,2200,6600
83349,22498,6,1,750,750
83350,22498,8,3,1500,4500
83351,22498,5,2,1600,3200
83352,22499,6,2,750,1500
83353,22499,7,1,3800,3800
83354,22499,4,3,900,2700
83355,22499,2,1,1800,1800
83356,22499,5,2,1600,3200
83357,22500,5,3,1600,4800
83358,22500,1,3,1100,3300
83359,22501,6,2,750,1500
83360,22501,3,1,2200,2200
83361,22501,8,2,1500,3000
83362,22501,1,2,1100,2200
83363,22502,7,2,3800,7600
83364,22503,2,1,1800,1800
83365,22503,7,1,3800,3800
83366,22503,5,2,1600,3200
83367,22503,8,3,1500,4500
83368,22503,1,3,1100,3300
83369,22503,3,3,2200,6600
83370,22503,4,1,900,900
83371,22503,6,1,750,750
83372,22504,5,2,1600,3200
83373,22504,3,2,2200,4400
83374,22505,4,3,900,2700
83375,22505,7,3,3800,11400
83376,22505,5,3,1600,4800
83377,22505,8,3,1500,4500
83378,22506,4,2,900,1800
83379,22506,8,1,1500,1500
83380,22506,7,2,3800,7600
83381,22506,5,3,1600,4800
83382,22506,1,1,1100,1100
83383,22507,1,2,1100,2200
83384,22507,4,1,900,900
83385,22508,5,2,1600,3200
83386,22508,3,1,2200,2200
83387,22508,2,1,1800,1800
83388,22508,4,2,900,1800
83389,22509,3,3,2200,6600
83390,22509,2,3,1800,5400
83391,22509,7,3,3800,11400
83392,22509,5,1,1600,1600
83393,22509,1,2,1100,2200
83394,22509,6,2,750,1500
83395,22509,4,2,900,1800
83396,22509,8,3,1500,4500
83397,22510,6,1,750,750
83398,22510,4,1,900,900
83399,22511,7,1,3800,3800
83400,22511,8,2,1500,3000
83401,22512,5,1,1600,1600
83402,22512,8,3,1500,4500
83403,22512,6,2,750,1500
83404,22512,1,1,1100,1100
83405,22512,4,3,900,2700
83406,22513,1,1,1100,1100
83407,22513,8,3,1500,4500
83408,22514,8,1,1500,1500
83409,22514,3,1,2200,2200
83410,22514,6,3,750,2250
83411,22514,5,3,1600,4800
83412,22515,1,1,1100,1100
83413,22516,8,1,1500,1500
83414,22517,7,2,3800,7600
83415,22517,2,2,1800,3600
83416,22517,1,2,1100,2200
83417,22517,3,2,2200,4400
83418,22518,3,2,2200,4400
83419,22518,4,1,900,900
83420,22518,2,3,1800,5400
83421,22518,7,1,3800,3800
83422,22519,6,1,750,750
83423,22520,2,3,1800,5400
83424,22520,7,3,3800,11400
83425,22521,6,1,750,750
83426,22521,2,2,1800,3600
83427,22521,3,2,2200,4400
83428,22521,1,2,1100,2200
83429,22522,5,1,1600,1600
83430,22522,3,3,2200,6600
83431,22522,4,1,900,900
83432,22522,6,3,750,2250
83433,22523,2,1,1800,1800
83434,22523,1,2,1100,2200
83435,22523,8,2,1500,3000
83436,22523,6,3,750,2250
83437,22523,4,3,900,2700
83438,22524,1,3,1100,3300
83439,22525,1,1,1100,1100
83440,22525,6,1,750,750
83441,22525,4,3,900,2700
83442,22525,3,2,2200,4400
83443,22525,8,2,1500,3000
83444,22526,3,1,2200,2200
83445,22527,3,2,2200,4400
83446,22527,2,1,1800,1800
83447,22528,5,1,1600,1600
83448,22528,2,1,1800,1800
83449,22529,1,3,1100,3300
83450,22529,6,1,750,750
83451,22529,7,1,3800,3800
83452,22529,3,1,2200,2200
83453,22529,8,3,1500,4500
83454,22530,1,2,1100,2200
83455,22530,4,2,900,1800
83456,22530,8,3,1500,4500
83457,22530,3,2,2200,4400
83458,22531,2,2,1800,3600
83459,22532,2,1,1800,1800
83460,22532,3,3,2200,6600
83461,22533,8,3,1500,4500
83462,22533,3,2,2200,4400
83463,22533,4,2,900,1800
83464,22533,7,2,3800,7600
83465,22533,1,1,1100,1100
83466,22533,2,1,1800,1800
83467,22533,6,1,750,750
83468,22534,7,2,3800,7600
83469,22535,3,2,2200,4400
83470,22535,5,1,1600,1600
83471,22535,7,1,3800,3800
83472,22535,4,2,900,1800
83473,22535,1,2,1100,2200
83474,22535,2,1,1800,1800
83475,22535,8,2,1500,3000
83476,22536,1,2,1100,2200
83477,22536,5,1,1600,1600
83478,22536,3,1,2200,2200
83479,22536,6,3,750,2250
83480,22537,1,1,1100,1100
83481,22537,3,2,2200,4400
83482,22537,6,1,750,750
83483,22537,5,3,1600,4800
83484,22538,5,2,1600,3200
83485,22538,8,3,1500,4500
83486,22539,1,1,1100,1100
83487,22539,6,3,750,2250
83488,22539,2,1,1800,1800
83489,22539,5,1,1600,1600
83490,22539,3,1,2200,2200
83491,22540,6,3,750,2250
83492,22540,2,2,1800,3600
83493,22541,5,1,1600,1600
83494,22542,2,3,1800,5400
83495,22542,6,1,750,750
83496,22543,6,3,750,2250
83497,22544,2,3,1800,5400
83498,22544,7,3,3800,11400
83499,22544,6,3,750,2250
83500,22544,5,2,1600,3200
83501,22544,4,1,900,900
83502,22544,8,1,1500,1500
83503,22544,3,1,2200,2200
83504,22545,5,2,1600,3200
83505,22545,7,3,3800,11400
83506,22545,8,1,1500,1500
83507,22545,6,1,750,750
83508,22545,4,1,900,900
83509,22546,7,1,3800,3800
83510,22547,1,2,1100,2200
83511,22548,6,3,750,2250
83512,22548,1,2,1100,2200
83513,22548,5,3,1600,4800
83514,22548,3,3,2200,6600
83515,22549,8,1,1500,1500
83516,22549,5,3,1600,4800
83517,22549,2,1,1800,1800
83518,22549,6,1,750,750
83519,22550,7,3,3800,11400
83520,22551,5,1,1600,1600
83521,22551,1,3,1100,3300
83522,22552,1,1,1100,1100
83523,22552,4,3,900,2700
83524,22552,8,1,1500,1500
83525,22552,6,3,750,2250
83526,22552,2,1,1800,1800
83527,22553,3,2,2200,4400
83528,22553,7,3,3800,11400
83529,22553,6,1,750,750
83530,22553,1,2,1100,2200
83531,22553,8,1,1500,1500
83532,22554,6,1,750,750
83533,22554,8,1,1500,1500
83534,22555,2,1,1800,1800
83535,22555,1,3,1100,3300
83536,22556,6,2,750,1500
83537,22556,1,2,1100,2200
83538,22556,2,1,1800,1800
83539,22556,3,1,2200,2200
83540,22557,8,3,1500,4500
83541,22558,7,1,3800,3800
83542,22559,6,1,750,750
83543,22559,2,1,1800,1800
83544,22559,7,2,3800,7600
83545,22559,4,2,900,1800
83546,22560,4,2,900,1800
83547,22560,5,3,1600,4800
83548,22561,7,1,3800,3800
83549,22561,4,2,900,1800
83550,22561,2,1,1800,1800
83551,22561,3,3,2200,6600
83552,22561,6,3,750,2250
83553,22561,8,3,1500,4500
83554,22561,5,3,1600,4800
83555,22562,6,3,750,2250
83556,22563,1,3,1100,3300
83557,22563,3,1,2200,2200
83558,22563,4,1,900,900
83559,22563,6,3,750,2250
83560,22563,8,3,1500,4500
83561,22563,7,3,3800,11400
83562,22563,2,1,1800,1800
83563,22563,5,2,1600,3200
83564,22564,1,3,1100,3300
83565,22564,4,1,900,900
83566,22564,6,2,750,1500
83567,22564,7,2,3800,7600
83568,22565,8,1,1500,1500
83569,22565,2,3,1800,5400
83570,22566,5,1,1600,1600
83571,22566,6,2,750,1500
83572,22566,1,1,1100,1100
83573,22566,7,2,3800,7600
83574,22567,4,1,900,900
83575,22567,3,1,2200,2200
83576,22567,1,1,1100,1100
83577,22567,2,2,1800,3600
83578,22568,6,2,750,1500
83579,22568,3,3,2200,6600
83580,22568,4,1,900,900
83581,22568,8,3,1500,4500
83582,22568,1,2,1100,2200
83583,22568,5,3,1600,4800
83584,22568,7,1,3800,3800
83585,22569,8,2,1500,3000
83586,22569,3,1,2200,2200
83587,22570,7,1,3800,3800
83588,22571,7,1,3800,3800
83589,22571,5,3,1600,4800
83590,22571,2,2,1800,3600
83591,22571,4,1,900,900
83592,22571,3,1,2200,2200
83593,22571,6,2,750,1500
83594,22571,8,1,1500,1500
83595,22572,6,1,750,750
83596,22573,4,2,900,1800
83597,22574,1,1,1100,1100
83598,22575,7,1,3800,3800
83599,22575,4,2,900,1800
83600,22575,3,2,2200,4400
83601,22575,2,1,1800,1800
83602,22575,1,2,1100,2200
83603,22576,6,3,750,2250
83604,22576,3,2,2200,4400
83605,22577,4,2,900,1800
83606,22578,3,3,2200,6600
83607,22579,7,1,3800,3800
83608,22580,5,2,1600,3200
83609,22580,6,3,750,2250
83610,22580,1,1,1100,1100
83611,22580,7,2,3800,7600
83612,22581,7,3,3800,11400
83613,22581,3,2,2200,4400
83614,22582,1,1,1100,1100
83615,22583,3,2,2200,4400
83616,22583,1,1,1100,1100
83617,22583,2,2,1800,3600
83618,22583,6,1,750,750
83619,22584,6,3,750,2250
83620,22584,3,1,2200,2200
83621,22585,1,2,1100,2200
83622,22585,5,3,1600,4800
83623,22585,2,1,1800,1800
83624,22585,7,3,3800,11400
83625,22586,7,2,3800,7600
83626,22587,6,3,750,2250
83627,22587,8,2,1500,3000
83628,22587,7,2,3800,7600
83629,22587,2,2,1800,3600
83630,22588,1,2,1100,2200
83631,22589,3,2,2200,4400
83632,22589,5,3,1600,4800
83633,22589,2,2,1800,3600
83634,22589,4,1,900,900
83635,22589,1,1,1100,1100
83636,22590,2,3,1800,5400
83637,22590,4,3,900,2700
83638,22591,5,2,1600,3200
83639,22591,1,3,1100,3300
83640,22592,2,3,1800,5400
83641,22592,8,3,1500,4500
83642,22592,7,1,3800,3800
83643,22592,1,1,1100,1100
83644,22592,3,3,2200,6600
83645,22592,5,3,1600,4800
83646,22592,6,1,750,750
83647,22592,4,1,900,900
83648,22593,3,3,2200,6600
83649,22594,2,3,1800,5400
83650,22595,5,3,1600,4800
83651,22595,3,2,2200,4400
83652,22595,4,1,900,900
83653,22595,2,2,1800,3600
83654,22596,5,3,1600,4800
83655,22596,6,3,750,2250
83656,22597,4,1,900,900
83657,22597,7,1,3800,3800
83658,22597,8,3,1500,4500
83659,22597,2,1,1800,1800
83660,22597,5,1,1600,1600
83661,22598,8,1,1500,1500
83662,22598,5,3,1600,4800
83663,22599,2,1,1800,1800
83664,22599,4,1,900,900
83665,22599,8,3,1500,4500
83666,22599,3,3,2200,6600
83667,22600,6,2,750,1500
83668,22601,1,2,1100,2200
83669,22602,4,3,900,2700
83670,22602,6,1,750,750
83671,22603,6,3,750,2250
83672,22603,7,1,3800,3800
83673,22604,6,1,750,750
83674,22604,3,3,2200,6600
83675,22604,8,1,1500,1500
83676,22604,1,1,1100,1100
83677,22604,7,2,3800,7600
83678,22604,5,3,1600,4800
83679,22604,4,1,900,900
83680,22605,2,2,1800,3600
83681,22605,1,2,1100,2200
83682,22606,6,3,750,2250
83683,22606,7,3,3800,11400
83684,22607,4,3,900,2700
83685,22607,2,3,1800,5400
83686,22608,1,1,1100,1100
83687,22608,7,1,3800,3800
83688,22608,8,3,1500,4500
83689,22608,5,1,1600,1600
83690,22608,4,2,900,1800
83691,22609,7,2,3800,7600
83692,22610,1,3,1100,3300
83693,22610,2,3,1800,5400
83694,22611,3,3,2200,6600
83695,22612,6,1,750,750
83696,22612,1,2,1100,2200
83697,22612,4,3,900,2700
83698,22612,8,1,1500,1500
83699,22613,4,2,900,1800
83700,22614,5,1,1600,1600
83701,22615,8,1,1500,1500
83702,22615,3,3,2200,6600
83703,22615,6,1,750,750
83704,22615,4,3,900,2700
83705,22616,8,3,1500,4500
83706,22616,1,1,1100,1100
83707,22617,1,2,1100,2200
83708,22617,7,1,3800,3800
83709,22617,2,2,1800,3600
83710,22617,8,1,1500,1500
83711,22617,6,3,750,2250
83712,22617,5,1,1600,1600
83713,22617,3,2,2200,4400
83714,22618,6,2,750,1500
83715,22618,8,3,1500,4500
83716,22618,1,1,1100,1100
83717,22618,3,2,2200,4400
83718,22618,4,2,900,1800
83719,22619,1,3,1100,3300
83720,22619,3,1,2200,2200
83721,22620,6,2,750,1500
83722,22620,4,1,900,900
83723,22620,7,1,3800,3800
83724,22620,3,2,2200,4400
83725,22621,2,1,1800,1800
83726,22621,3,3,2200,6600
83727,22621,1,3,1100,3300
83728,22621,8,3,1500,4500
83729,22621,7,2,3800,7600
83730,22621,4,2,900,1800
83731,22621,5,1,1600,1600
83732,22621,6,3,750,2250
83733,22622,7,3,3800,11400
83734,22623,3,1,2200,2200
83735,22623,7,2,3800,7600
83736,22623,1,1,1100,1100
83737,22623,4,3,900,2700
83738,22624,7,2,3800,7600
83739,22624,1,3,1100,3300
83740,22624,4,3,900,2700
83741,22624,8,1,1500,1500
83742,22624,3,3,2200,6600
83743,22625,1,3,1100,3300
83744,22625,2,1,1800,1800
83745,22626,8,2,1500,3000
83746,22626,2,3,1800,5400
83747,22626,6,1,750,750
83748,22626,3,1,2200,2200
83749,22626,4,2,900,1800
83750,22626,1,1,1100,1100
83751,22626,7,3,3800,11400
83752,22626,5,1,1600,1600
83753,22627,3,1,2200,2200
83754,22627,4,3,900,2700
83755,22627,8,3,1500,4500
83756,22627,5,3,1600,4800
83757,22628,2,1,1800,1800
83758,22628,4,2,900,1800
83759,22628,7,2,3800,7600
83760,22628,8,2,1500,3000
83761,22628,6,2,750,1500
83762,22629,3,1,2200,2200
83763,22629,4,3,900,2700
83764,22629,8,1,1500,1500
83765,22629,6,2,750,1500
83766,22629,1,1,1100,1100
83767,22630,8,1,1500,1500
83768,22630,3,2,2200,4400
83769,22631,2,2,1800,3600
83770,22631,4,3,900,2700
83771,22632,6,2,750,1500
83772,22633,4,3,900,2700
