id_venta,fecha_hora,id_cliente,medio_pago,monto_total
19846,2026-04-17 08:09:00,Consumidor Final,Credito,14350
19847,2026-04-17 17:33:00,Consumidor Final,Credito,20200
19848,2026-04-17 19:11:00,Consumidor Final,Mercado Pago,7600
19849,2026-04-17 12:40:00,Consumidor Final,Efectivo,4800
19850,2026-04-17 16:54:00,CLI-245,Efectivo,3600
19851,2026-04-17 12:52:00,CLI-133,Efectivo,19050
19852,2026-04-17 19:58:00,CLI-109,Efectivo,6000
19853,2026-04-17 20:39:00,CLI-208,Debito,6300
19854,2026-04-17 18:06:00,Consumidor Final,Mercado Pago,3750
19855,2026-04-17 10:08:00,Consumidor Final,Efectivo,1500
19856,2026-04-17 20:37:00,Consumidor Final,Efectivo,5550
19857,2026-04-17 18:13:00,CLI-228,Mercado Pago,3300
19858,2026-04-17 09:36:00,CLI-163,Debito,6750
19859,2026-04-17 11:45:00,CLI-238,Efectivo,2700
19860,2026-04-17 18:14:00,Consumidor Final,Debito,18450
19861,2026-04-17 09:40:00,CLI-239,Mercado Pago,12900
19862,2026-04-17 09:15:00,CLI-108,Debito,2250
19863,2026-04-17 17:52:00,CLI-220,Credito,12850
19864,2026-04-17 11:35:00,CLI-105,Efectivo,3800
19865,2026-04-17 18:38:00,Consumidor Final,Mercado Pago,1100
19866,2026-04-17 20:54:00,CLI-129,Mercado Pago,24500
19867,2026-04-17 20:00:00,CLI-278,Mercado Pago,1800
19868,2026-04-17 17:15:00,CLI-163,Mercado Pago,8550
19869,2026-04-17 10:47:00,CLI-259,Efectivo,750
19870,2026-04-17 19:27:00,Consumidor Final,Credito,4500
19871,2026-04-17 18:35:00,CLI-271,Credito,32750
19872,2026-04-17 18:25:00,CLI-288,Efectivo,11400
19873,2026-04-17 11:46:00,CLI-106,Efectivo,1500
19874,2026-04-17 16:48:00,CLI-175,Mercado Pago,14100
19875,2026-04-17 20:26:00,Consumidor Final,Mercado Pago,7050
19876,2026-04-17 17:02:00,CLI-256,Debito,22250
19877,2026-04-17 09:16:00,CLI-252,Efectivo,9800
19878,2026-04-17 12:09:00,CLI-231,Efectivo,1800
19879,2026-04-17 11:47:00,CLI-196,Debito,19750
19880,2026-04-17 10:42:00,CLI-291,Mercado Pago,3100
19881,2026-04-17 19:36:00,CLI-164,Mercado Pago,3600
19882,2026-04-17 16:36:00,Consumidor Final,Debito,19650
19883,2026-04-17 09:30:00,CLI-120,Credito,15900
19884,2026-04-17 20:04:00,Consumidor Final,Efectivo,5500
19885,2026-04-17 16:58:00,CLI-299,Credito,9850
19886,2026-04-17 12:28:00,CLI-169,Credito,9200
19887,2026-04-17 10:00:00,Consumidor Final,Efectivo,12600
19888,2026-04-17 09:17:00,Consumidor Final,Efectivo,3600
19889,2026-04-17 19:48:00,CLI-217,Debito,21950
19890,2026-04-17 20:28:00,Consumidor Final,Debito,28850
19891,2026-04-17 11:02:00,Consumidor Final,Debito,17500
19892,2026-04-17 16:13:00,CLI-164,Debito,11650
19893,2026-04-17 17:19:00,CLI-147,Efectivo,6600
19894,2026-04-18 12:35:00,Consumidor Final,Efectivo,21050
19895,2026-04-18 09:16:00,CLI-211,Debito,1800
19896,2026-04-18 19:50:00,Consumidor Final,Efectivo,14550
19897,2026-04-18 08:21:00,Consumidor Final,Credito,19900
19898,2026-04-18 11:11:00,CLI-291,Efectivo,10200
19899,2026-04-18 16:55:00,Consumidor Final,Mercado Pago,12000
19900,2026-04-18 20:51:00,CLI-112,Mercado Pago,12600
19901,2026-04-18 19:34:00,CLI-243,Debito,23100
19902,2026-04-18 08:49:00,CLI-276,Efectivo,1600
19903,2026-04-18 18:40:00,Consumidor Final,Debito,1800
19904,2026-04-18 09:12:00,CLI-281,Efectivo,12450
19905,2026-04-18 19:38:00,Consumidor Final,Mercado Pago,2200
19906,2026-04-18 12:56:00,CLI-275,Mercado Pago,4500
19907,2026-04-18 17:05:00,CLI-115,Efectivo,2200
19908,2026-04-18 18:56:00,Consumidor Final,Debito,3200
19909,2026-04-18 08:47:00,CLI-172,Efectivo,1100
19910,2026-04-18 18:22:00,CLI-122,Debito,14050
19911,2026-04-18 18:02:00,Consumidor Final,Debito,8600
19912,2026-04-18 12:08:00,Consumidor Final,Debito,2200
19913,2026-04-18 12:21:00,CLI-224,Debito,28250
19914,2026-04-18 18:27:00,CLI-281,Efectivo,4500
19915,2026-04-18 10:07:00,Consumidor Final,Efectivo,12500
19916,2026-04-18 10:07:00,Consumidor Final,Debito,16950
19917,2026-04-18 16:19:00,Consumidor Final,Efectivo,10950
19918,2026-04-18 18:16:00,Consumidor Final,Credito,14950
19919,2026-04-18 17:37:00,CLI-185,Efectivo,10900
19920,2026-04-18 12:08:00,Consumidor Final,Efectivo,2700
19921,2026-04-18 19:28:00,Consumidor Final,Debito,13700
19922,2026-04-18 17:40:00,Consumidor Final,Mercado Pago,9100
19923,2026-04-18 12:12:00,Consumidor Final,Efectivo,8400
19924,2026-04-18 17:15:00,CLI-169,Mercado Pago,4800
19925,2026-04-18 19:45:00,Consumidor Final,Mercado Pago,5400
19926,2026-04-18 09:26:00,CLI-280,Efectivo,1800
19927,2026-04-18 09:42:00,CLI-201,Efectivo,6600
19928,2026-04-18 09:21:00,Consumidor Final,Efectivo,7500
19929,2026-04-18 18:18:00,Consumidor Final,Efectivo,9300
19930,2026-04-18 17:12:00,Consumidor Final,Efectivo,18550
19931,2026-04-18 17:49:00,Consumidor Final,Efectivo,1500
19932,2026-04-18 17:10:00,Consumidor Final,Debito,13900
19933,2026-04-18 08:58:00,Consumidor Final,Efectivo,18000
19934,2026-04-18 12:01:00,CLI-242,Debito,3200
19935,2026-04-18 20:15:00,CLI-160,Mercado Pago,24950
19936,2026-04-18 12:10:00,CLI-115,Credito,9050
19937,2026-04-18 19:30:00,Consumidor Final,Efectivo,5900
19938,2026-04-18 17:38:00,CLI-257,Efectivo,8150
19939,2026-04-18 17:18:00,CLI-299,Debito,23800
19940,2026-04-18 18:26:00,CLI-102,Debito,750
19941,2026-04-18 09:52:00,CLI-144,Efectivo,8300
19942,2026-04-18 09:58:00,CLI-171,Mercado Pago,14500
19943,2026-04-18 19:13:00,CLI-180,Mercado Pago,5400
19944,2026-04-18 08:00:00,CLI-156,Efectivo,4500
19945,2026-04-18 20:26:00,CLI-299,Debito,10650
19946,2026-04-18 12:16:00,CLI-160,Efectivo,5400
19947,2026-04-18 20:10:00,CLI-162,Efectivo,30250
19948,2026-04-18 16:47:00,Consumidor Final,Efectivo,9600
19949,2026-04-18 16:47:00,Consumidor Final,Efectivo,3850
19950,2026-04-18 18:27:00,CLI-160,Debito,6300
19951,2026-04-18 11:11:00,CLI-262,Credito,12600
19952,2026-04-18 11:49:00,CLI-237,Mercado Pago,4500
19953,2026-04-18 12:09:00,Consumidor Final,Mercado Pago,24050
19954,2026-04-18 20:39:00,Consumidor Final,Debito,2400
19955,2026-04-18 08:33:00,Consumidor Final,Mercado Pago,4500
19956,2026-04-18 10:51:00,Consumidor Final,Mercado Pago,2200
19957,2026-04-19 08:18:00,CLI-105,Efectivo,2700
19958,2026-04-19 18:26:00,CLI-160,Debito,13050
19959,2026-04-19 18:46:00,Consumidor Final,Efectivo,2200
19960,2026-04-19 18:19:00,CLI-255,Mercado Pago,7700
19961,2026-04-19 11:35:00,CLI-107,Efectivo,16650
19962,2026-04-19 16:40:00,Consumidor Final,Mercado Pago,9900
19963,2026-04-19 17:16:00,Consumidor Final,Efectivo,12550
19964,2026-04-19 18:52:00,Consumidor Final,Debito,20900
19965,2026-04-19 20:40:00,CLI-153,Efectivo,31850
19966,2026-04-19 17:13:00,Consumidor Final,Mercado Pago,12350
19967,2026-04-19 19:15:00,Consumidor Final,Debito,23950
19968,2026-04-19 18:44:00,Consumidor Final,Efectivo,2250
19969,2026-04-19 19:21:00,CLI-192,Debito,1100
19970,2026-04-19 09:00:00,Consumidor Final,Debito,28850
19971,2026-04-19 19:29:00,Consumidor Final,Efectivo,4000
19972,2026-04-19 19:52:00,Consumidor Final,Efectivo,18800
19973,2026-04-19 08:12:00,CLI-242,Efectivo,4500
19974,2026-04-19 10:45:00,Consumidor Final,Credito,4800
19975,2026-04-19 08:02:00,CLI-258,Debito,29250
19976,2026-04-19 09:10:00,CLI-104,Credito,3600
19977,2026-04-19 12:30:00,Consumidor Final,Efectivo,12400
19978,2026-04-19 10:12:00,CLI-184,Debito,14600
19979,2026-04-19 12:03:00,CLI-165,Mercado Pago,3300
19980,2026-04-19 11:35:00,Consumidor Final,Mercado Pago,7300
19981,2026-04-19 20:44:00,CLI-296,Credito,18700
19982,2026-04-19 11:11:00,CLI-201,Mercado Pago,17000
19983,2026-04-19 18:24:00,CLI-177,Mercado Pago,15600
19984,2026-04-19 19:12:00,CLI-174,Efectivo,4400
19985,2026-04-19 18:45:00,Consumidor Final,Efectivo,2250
19986,2026-04-19 12:01:00,CLI-237,Credito,6000
19987,2026-04-19 18:23:00,CLI-156,Mercado Pago,18950
19988,2026-04-19 17:35:00,CLI-251,Mercado Pago,18750
19989,2026-04-19 19:33:00,Consumidor Final,Debito,4200
19990,2026-04-19 12:55:00,CLI-232,Credito,6300
19991,2026-04-19 16:33:00,CLI-130,Efectivo,10800
19992,2026-04-19 09:11:00,Consumidor Final,Debito,3600
19993,2026-04-19 10:12:00,CLI-273,Credito,4800
19994,2026-04-19 10:05:00,CLI-110,Efectivo,1600
19995,2026-04-19 10:06:00,CLI-249,Mercado Pago,31350
19996,2026-04-19 08:59:00,Consumidor Final,Efectivo,23350
19997,2026-04-19 11:14:00,CLI-191,Mercado Pago,3300
19998,2026-04-19 09:33:00,Consumidor Final,Efectivo,1100
19999,2026-04-19 12:05:00,Consumidor Final,Debito,5300
20000,2026-04-19 11:43:00,CLI-137,Efectivo,3150
20001,2026-04-19 18:27:00,Consumidor Final,Mercado Pago,5000
20002,2026-04-19 20:21:00,Consumidor Final,Mercado Pago,7000
20003,2026-04-19 17:33:00,CLI-241,Efectivo,2400
20004,2026-04-19 17:14:00,Consumidor Final,Mercado Pago,11500
20005,2026-04-19 08:55:00,Consumidor Final,Efectivo,18200
20006,2026-04-19 20:41:00,CLI-192,Efectivo,14250
20007,2026-04-19 19:52:00,CLI-210,Credito,13600
20008,2026-04-19 11:25:00,Consumidor Final,Debito,9400
20009,2026-04-19 19:46:00,CLI-220,Debito,2200
20010,2026-04-19 10:03:00,CLI-131,Debito,8400
20011,2026-04-19 18:57:00,Consumidor Final,Efectivo,14800
20012,2026-04-19 19:50:00,Consumidor Final,Debito,9900
20013,2026-04-20 19:43:00,Consumidor Final,Efectivo,13750
20014,2026-04-20 10:16:00,Consumidor Final,Mercado Pago,10200
20015,2026-04-20 11:10:00,Consumidor Final,Mercado Pago,26850
20016,2026-04-20 11:50:00,CLI-281,Debito,8850
20017,2026-04-20 09:30:00,CLI-236,Debito,24950
20018,2026-04-20 11:57:00,CLI-121,Debito,750
20019,2026-04-20 16:12:00,CLI-283,Mercado Pago,3800
20020,2026-04-20 19:58:00,CLI-297,Debito,2700
20021,2026-04-20 16:30:00,CLI-200,Mercado Pago,18750
20022,2026-04-20 20:00:00,Consumidor Final,Mercado Pago,7100
20023,2026-04-20 17:29:00,CLI-107,Efectivo,1500
20024,2026-04-20 12:19:00,CLI-287,Mercado Pago,11400
20025,2026-04-20 16:27:00,CLI-122,Efectivo,1600
20026,2026-04-20 19:58:00,CLI-257,Mercado Pago,21200
20027,2026-04-20 19:28:00,Consumidor Final,Credito,20150
20028,2026-04-20 08:58:00,CLI-188,Mercado Pago,2700
20029,2026-04-20 09:33:00,CLI-264,Mercado Pago,9700
20030,2026-04-20 17:44:00,CLI-191,Debito,9100
20031,2026-04-20 20:47:00,CLI-121,Efectivo,27000
20032,2026-04-20 20:47:00,CLI-136,Mercado Pago,10800
20033,2026-04-20 19:32:00,CLI-239,Efectivo,7700
20034,2026-04-20 20:01:00,CLI-143,Mercado Pago,4500
20035,2026-04-20 17:05:00,Consumidor Final,Debito,2200
20036,2026-04-20 11:59:00,Consumidor Final,Debito,21950
20037,2026-04-20 10:12:00,CLI-107,Debito,5100
20038,2026-04-20 10:20:00,Consumidor Final,Debito,18900
20039,2026-04-20 17:38:00,CLI-173,Mercado Pago,3200
20040,2026-04-20 17:20:00,CLI-208,Mercado Pago,28250
20041,2026-04-20 12:24:00,Consumidor Final,Debito,13200
20042,2026-04-20 17:33:00,CLI-120,Efectivo,29750
20043,2026-04-20 17:32:00,CLI-266,Efectivo,4400
20044,2026-04-20 08:50:00,CLI-221,Credito,8400
20045,2026-04-20 10:51:00,CLI-233,Efectivo,4050
20046,2026-04-20 18:48:00,CLI-113,Efectivo,9200
20047,2026-04-20 18:23:00,Consumidor Final,Efectivo,2700
20048,2026-04-20 12:39:00,Consumidor Final,Debito,13500
20049,2026-04-20 19:44:00,Consumidor Final,Debito,2200
20050,2026-04-20 16:58:00,Consumidor Final,Mercado Pago,31050
20051,2026-04-20 20:48:00,CLI-275,Mercado Pago,19500
20052,2026-04-20 08:56:00,CLI-258,Debito,3700
20053,2026-04-20 19:24:00,Consumidor Final,Mercado Pago,5900
20054,2026-04-20 20:56:00,CLI-199,Efectivo,1500
20055,2026-04-20 19:03:00,CLI-195,Mercado Pago,1800
20056,2026-04-20 18:20:00,CLI-215,Debito,11400
20057,2026-04-20 18:54:00,Consumidor Final,Mercado Pago,6600
20058,2026-04-20 20:13:00,CLI-167,Mercado Pago,15450
20059,2026-04-20 17:03:00,CLI-216,Mercado Pago,8700
20060,2026-04-20 17:37:00,CLI-258,Debito,1500
20061,2026-04-20 18:12:00,CLI-249,Efectivo,4700
20062,2026-04-20 17:09:00,CLI-117,Efectivo,12300
20063,2026-04-20 10:01:00,CLI-162,Debito,1650
20064,2026-04-20 10:19:00,Consumidor Final,Debito,4700
20065,2026-04-20 16:34:00,Consumidor Final,Efectivo,7100
20066,2026-04-20 10:56:00,CLI-256,Mercado Pago,18800
20067,2026-04-20 20:28:00,Consumidor Final,Credito,6000
20068,2026-04-20 08:35:00,CLI-131,Mercado Pago,21800
20069,2026-04-20 19:36:00,CLI-142,Mercado Pago,4800
20070,2026-04-20 09:21:00,CLI-232,Efectivo,10650
20071,2026-04-20 19:54:00,Consumidor Final,Efectivo,10300
20072,2026-04-20 20:18:00,CLI-134,Efectivo,21000
20073,2026-04-20 19:40:00,CLI-173,Credito,4500
20074,2026-04-20 12:42:00,CLI-211,Credito,1100
20075,2026-04-20 11:04:00,Consumidor Final,Efectivo,1800
20076,2026-04-21 20:50:00,CLI-295,Efectivo,900
20077,2026-04-21 18:04:00,Consumidor Final,Mercado Pago,11500
20078,2026-04-21 08:02:00,CLI-133,Debito,1500
20079,2026-04-21 18:17:00,CLI-184,Efectivo,7200
20080,2026-04-21 20:30:00,CLI-133,Efectivo,3800
20081,2026-04-21 08:48:00,CLI-258,Credito,4000
20082,2026-04-21 09:43:00,CLI-222,Mercado Pago,12250
20083,2026-04-21 18:21:00,CLI-127,Mercado Pago,17900
20084,2026-04-21 09:00:00,CLI-125,Debito,19800
20085,2026-04-21 12:31:00,CLI-241,Mercado Pago,2200
20086,2026-04-21 09:36:00,CLI-253,Mercado Pago,15700
20087,2026-04-21 11:38:00,CLI-193,Efectivo,12600
20088,2026-04-21 10:16:00,Consumidor Final,Efectivo,6050
20089,2026-04-21 12:36:00,CLI-106,Efectivo,11400
20090,2026-04-21 17:58:00,Consumidor Final,Efectivo,15150
20091,2026-04-21 11:15:00,CLI-296,Debito,19400
20092,2026-04-21 10:32:00,CLI-115,Credito,13950
20093,2026-04-21 20:37:00,CLI-109,Debito,6600
20094,2026-04-21 16:58:00,Consumidor Final,Mercado Pago,15200
20095,2026-04-21 20:43:00,Consumidor Final,Credito,10000
20096,2026-04-21 19:46:00,CLI-290,Debito,10500
20097,2026-04-21 16:19:00,CLI-101,Efectivo,3300
20098,2026-04-21 20:13:00,CLI-104,Debito,1600
20099,2026-04-21 18:06:00,CLI-243,Debito,13050
20100,2026-04-21 11:42:00,CLI-107,Efectivo,13500
20101,2026-04-21 19:47:00,CLI-205,Credito,5300
20102,2026-04-21 17:18:00,Consumidor Final,Mercado Pago,25600
20103,2026-04-21 17:46:00,Consumidor Final,Efectivo,3800
20104,2026-04-21 16:51:00,CLI-177,Mercado Pago,18400
20105,2026-04-21 17:01:00,CLI-165,Mercado Pago,8850
20106,2026-04-21 11:34:00,Consumidor Final,Debito,18650
20107,2026-04-21 09:10:00,CLI-249,Mercado Pago,6300
20108,2026-04-21 19:09:00,CLI-149,Mercado Pago,1800
20109,2026-04-21 11:37:00,CLI-288,Mercado Pago,8050
20110,2026-04-21 16:18:00,Consumidor Final,Mercado Pago,14200
20111,2026-04-21 16:25:00,Consumidor Final,Credito,750
20112,2026-04-21 09:27:00,CLI-272,Mercado Pago,1800
20113,2026-04-21 11:49:00,Consumidor Final,Efectivo,22600
20114,2026-04-21 12:05:00,CLI-208,Mercado Pago,18150
20115,2026-04-21 18:20:00,Consumidor Final,Mercado Pago,15900
20116,2026-04-21 11:57:00,CLI-282,Mercado Pago,3000
20117,2026-04-21 08:22:00,Consumidor Final,Debito,22350
20118,2026-04-21 08:51:00,CLI-247,Mercado Pago,6150
20119,2026-04-21 17:39:00,Consumidor Final,Debito,3200
20120,2026-04-21 20:21:00,CLI-222,Mercado Pago,1500
20121,2026-04-21 08:21:00,CLI-238,Debito,900
20122,2026-04-21 12:45:00,CLI-202,Efectivo,5600
20123,2026-04-21 20:58:00,Consumidor Final,Credito,1500
20124,2026-04-21 18:10:00,Consumidor Final,Credito,1600
20125,2026-04-21 09:40:00,CLI-178,Debito,10100
20126,2026-04-21 17:00:00,CLI-229,Mercado Pago,1100
20127,2026-04-21 08:55:00,CLI-259,Efectivo,4800
20128,2026-04-21 11:57:00,CLI-293,Credito,3800
20129,2026-04-21 10:46:00,Consumidor Final,Debito,2250
20130,2026-04-21 19:13:00,Consumidor Final,Efectivo,16050
20131,2026-04-21 10:44:00,CLI-143,Efectivo,15200
20132,2026-04-21 12:17:00,CLI-265,Mercado Pago,12000
20133,2026-04-21 17:54:00,Consumidor Final,Debito,8800
20134,2026-04-21 11:41:00,Consumidor Final,Mercado Pago,10900
20135,2026-04-21 18:28:00,Consumidor Final,Mercado Pago,20450
20136,2026-04-21 08:27:00,Consumidor Final,Debito,9800
20137,2026-04-21 18:30:00,Consumidor Final,Mercado Pago,9300
20138,2026-04-22 09:02:00,CLI-220,Debito,8100
20139,2026-04-22 16:04:00,CLI-261,Debito,4500
20140,2026-04-22 12:04:00,CLI-249,Efectivo,3450
20141,2026-04-22 09:28:00,Consumidor Final,Efectivo,1100
20142,2026-04-22 09:47:00,CLI-226,Efectivo,5800
20143,2026-04-22 18:26:00,CLI-106,Efectivo,2900
20144,2026-04-22 08:02:00,Consumidor Final,Debito,4550
20145,2026-04-22 11:08:00,Consumidor Final,Mercado Pago,7200
20146,2026-04-22 11:47:00,Consumidor Final,Mercado Pago,13900
20147,2026-04-22 09:26:00,CLI-240,Efectivo,14600
20148,2026-04-22 11:45:00,CLI-218,Debito,11300
20149,2026-04-22 17:25:00,CLI-169,Mercado Pago,4500
20150,2026-04-22 10:46:00,CLI-254,Mercado Pago,26750
20151,2026-04-22 08:25:00,Consumidor Final,Debito,4500
20152,2026-04-22 12:20:00,Consumidor Final,Debito,8650
20153,2026-04-22 19:41:00,Consumidor Final,Mercado Pago,13250
20154,2026-04-22 08:24:00,CLI-298,Mercado Pago,20100
20155,2026-04-22 17:28:00,Consumidor Final,Efectivo,18000
20156,2026-04-22 18:25:00,CLI-103,Debito,5400
20157,2026-04-22 12:02:00,Consumidor Final,Debito,25150
20158,2026-04-22 19:23:00,CLI-246,Credito,8100
20159,2026-04-22 16:57:00,Consumidor Final,Mercado Pago,1800
20160,2026-04-22 18:35:00,CLI-238,Efectivo,5600
20161,2026-04-22 12:54:00,Consumidor Final,Mercado Pago,19600
20162,2026-04-22 12:40:00,Consumidor Final,Credito,17300
20163,2026-04-22 18:44:00,Consumidor Final,Mercado Pago,13850
20164,2026-04-22 12:38:00,CLI-157,Debito,24550
20165,2026-04-22 18:15:00,Consumidor Final,Debito,26900
20166,2026-04-22 19:03:00,CLI-214,Mercado Pago,13750
20167,2026-04-22 18:59:00,CLI-219,Mercado Pago,4500
20168,2026-04-22 11:44:00,CLI-147,Debito,4800
20169,2026-04-22 19:11:00,CLI-144,Efectivo,1800
20170,2026-04-22 17:49:00,CLI-267,Efectivo,13800
20171,2026-04-22 17:43:00,CLI-223,Mercado Pago,2200
20172,2026-04-22 12:46:00,CLI-110,Efectivo,8600
20173,2026-04-22 11:46:00,CLI-148,Debito,1500
20174,2026-04-22 16:11:00,Consumidor Final,Debito,17900
20175,2026-04-22 20:00:00,Consumidor Final,Mercado Pago,7600
20176,2026-04-22 18:01:00,CLI-226,Debito,7800
20177,2026-04-22 18:27:00,CLI-140,Mercado Pago,4400
20178,2026-04-22 08:21:00,CLI-238,Mercado Pago,2200
20179,2026-04-22 12:00:00,CLI-200,Debito,23950
20180,2026-04-22 09:02:00,Consumidor Final,Mercado Pago,1800
20181,2026-04-22 18:15:00,Consumidor Final,Mercado Pago,12900
20182,2026-04-22 09:41:00,CLI-202,Mercado Pago,7600
20183,2026-04-22 10:06:00,CLI-204,Efectivo,26500
20184,2026-04-22 19:10:00,Consumidor Final,Mercado Pago,15150
20185,2026-04-22 18:03:00,CLI-118,Efectivo,16350
20186,2026-04-22 10:44:00,CLI-191,Debito,5000
20187,2026-04-22 17:46:00,CLI-188,Debito,6500
20188,2026-04-22 11:42:00,CLI-150,Mercado Pago,26500
20189,2026-04-22 12:20:00,CLI-245,Mercado Pago,1500
20190,2026-04-22 12:18:00,Consumidor Final,Debito,6600
20191,2026-04-22 11:25:00,CLI-107,Mercado Pago,31450
20192,2026-04-22 11:38:00,CLI-230,Debito,5250
20193,2026-04-22 11:00:00,CLI-194,Efectivo,2200
20194,2026-04-22 10:33:00,CLI-224,Mercado Pago,20650
20195,2026-04-22 09:33:00,Consumidor Final,Credito,3450
20196,2026-04-22 12:22:00,Consumidor Final,Debito,16200
20197,2026-04-22 08:06:00,CLI-120,Efectivo,900
20198,2026-04-22 17:36:00,CLI-265,Credito,18150
20199,2026-04-22 09:55:00,CLI-241,Debito,9200
20200,2026-04-22 17:46:00,CLI-237,Credito,23900
20201,2026-04-22 09:03:00,Consumidor Final,Mercado Pago,16100
20202,2026-04-23 16:09:00,CLI-114,Mercado Pago,25700
20203,2026-04-23 08:52:00,CLI-121,Mercado Pago,11500
20204,2026-04-23 10:24:00,CLI-208,Credito,11050
20205,2026-04-23 08:15:00,CLI-274,Credito,900
20206,2026-04-23 09:47:00,CLI-229,Efectivo,12950
20207,2026-04-23 09:20:00,CLI-149,Efectivo,17200
20208,2026-04-23 08:06:00,CLI-142,Efectivo,1800
20209,2026-04-23 09:20:00,CLI-136,Credito,3750
20210,2026-04-23 17:43:00,CLI-160,Debito,3200
20211,2026-04-23 08:17:00,CLI-270,Mercado Pago,16750
20212,2026-04-23 09:59:00,CLI-119,Debito,10000
20213,2026-04-23 20:01:00,CLI-289,Efectivo,11050
20214,2026-04-23 20:28:00,CLI-101,Debito,13550
20215,2026-04-23 17:38:00,CLI-290,Credito,3600
20216,2026-04-23 20:24:00,Consumidor Final,Efectivo,3300
20217,2026-04-23 09:41:00,CLI-276,Debito,2700
20218,2026-04-23 17:21:00,CLI-264,Efectivo,750
20219,2026-04-23 10:36:00,Consumidor Final,Credito,15550
20220,2026-04-23 10:27:00,Consumidor Final,Efectivo,3000
20221,2026-04-23 11:17:00,CLI-181,Mercado Pago,1500
20222,2026-04-23 16:52:00,Consumidor Final,Mercado Pago,3300
20223,2026-04-23 09:40:00,Consumidor Final,Efectivo,14200
20224,2026-04-23 17:42:00,Consumidor Final,Mercado Pago,9250
20225,2026-04-23 09:51:00,CLI-274,Efectivo,900
20226,2026-04-23 20:45:00,CLI-253,Debito,4800
20227,2026-04-23 08:27:00,CLI-257,Debito,11100
20228,2026-04-23 10:50:00,Consumidor Final,Credito,29900
20229,2026-04-23 19:34:00,Consumidor Final,Debito,5300
20230,2026-04-23 08:08:00,CLI-224,Mercado Pago,16600
20231,2026-04-23 16:46:00,Consumidor Final,Efectivo,21050
20232,2026-04-23 10:54:00,Consumidor Final,Debito,4600
20233,2026-04-23 17:03:00,CLI-122,Debito,14100
20234,2026-04-23 11:15:00,CLI-219,Mercado Pago,11600
20235,2026-04-23 17:03:00,Consumidor Final,Credito,11550
20236,2026-04-23 20:56:00,CLI-169,Debito,1500
20237,2026-04-23 16:26:00,CLI-245,Mercado Pago,15750
20238,2026-04-23 20:56:00,Consumidor Final,Mercado Pago,3100
20239,2026-04-23 08:31:00,CLI-239,Credito,1500
20240,2026-04-23 09:30:00,CLI-102,Credito,23450
20241,2026-04-23 09:46:00,CLI-255,Mercado Pago,2200
20242,2026-04-23 17:24:00,CLI-247,Credito,8300
20243,2026-04-23 08:23:00,CLI-172,Debito,5100
20244,2026-04-23 09:28:00,CLI-205,Mercado Pago,4800
20245,2026-04-23 08:55:00,Consumidor Final,Efectivo,23900
20246,2026-04-23 16:46:00,CLI-296,Debito,2200
20247,2026-04-23 09:12:00,Consumidor Final,Debito,24750
20248,2026-04-23 16:48:00,CLI-219,Efectivo,26100
20249,2026-04-23 19:00:00,CLI-118,Efectivo,12400
20250,2026-04-23 18:15:00,CLI-269,Efectivo,21300
20251,2026-04-23 08:53:00,Consumidor Final,Credito,4800
20252,2026-04-23 20:54:00,CLI-257,Debito,3750
20253,2026-04-23 08:09:00,Consumidor Final,Debito,3600
20254,2026-04-23 16:52:00,CLI-174,Credito,750
20255,2026-04-23 08:56:00,CLI-164,Debito,4700
20256,2026-04-23 18:57:00,CLI-119,Debito,1600
20257,2026-04-23 16:15:00,Consumidor Final,Debito,5200
20258,2026-04-23 19:27:00,CLI-177,Debito,2700
20259,2026-04-23 12:17:00,CLI-238,Debito,6600
20260,2026-04-24 11:37:00,CLI-166,Mercado Pago,9350
20261,2026-04-24 18:52:00,Consumidor Final,Efectivo,17250
20262,2026-04-24 17:52:00,Consumidor Final,Mercado Pago,6800
20263,2026-04-24 16:56:00,Consumidor Final,Debito,9600
20264,2026-04-24 09:22:00,CLI-135,Mercado Pago,1600
20265,2026-04-24 11:10:00,CLI-133,Credito,14400
20266,2026-04-24 11:35:00,Consumidor Final,Debito,6800
20267,2026-04-24 08:15:00,CLI-173,Mercado Pago,3800
20268,2026-04-24 08:51:00,CLI-216,Mercado Pago,2200
20269,2026-04-24 16:21:00,CLI-283,Debito,4900
20270,2026-04-24 16:53:00,CLI-226,Efectivo,21700
20271,2026-04-24 11:30:00,Consumidor Final,Credito,5700
20272,2026-04-24 17:37:00,Consumidor Final,Mercado Pago,15000
20273,2026-04-24 16:01:00,Consumidor Final,Mercado Pago,7150
20274,2026-04-24 18:52:00,CLI-236,Efectivo,5200
20275,2026-04-24 09:57:00,Consumidor Final,Mercado Pago,16900
20276,2026-04-24 09:34:00,CLI-147,Mercado Pago,23700
20277,2026-04-24 18:38:00,Consumidor Final,Debito,1500
20278,2026-04-24 20:08:00,CLI-222,Mercado Pago,21050
20279,2026-04-24 09:53:00,Consumidor Final,Efectivo,750
20280,2026-04-24 18:53:00,Consumidor Final,Debito,17250
20281,2026-04-24 20:31:00,CLI-250,Mercado Pago,6700
20282,2026-04-24 19:09:00,CLI-250,Debito,4400
20283,2026-04-24 08:37:00,Consumidor Final,Efectivo,1800
20284,2026-04-24 12:46:00,Consumidor Final,Efectivo,5250
20285,2026-04-24 11:14:00,CLI-198,Mercado Pago,4500
20286,2026-04-24 16:33:00,CLI-155,Efectivo,15050
20287,2026-04-24 08:16:00,Consumidor Final,Mercado Pago,4400
